"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM";"GSPC"
"2014-01-06";75,48826;88,1787;133,56537;84,93497;21,1854;118,58481;60,47434;74,86842;26,0906;176,4886;78,97884;178,97157;24,32596;89,21466;57,08471;38,77639;91,85619;133,5406;47,87848;34,91853;76,27728;29,01335;76,99995;86,46705;72,79601;109,21981;54,35187;45,54769;75,36759;95,39905;18,1568
"2014-01-07";74,94838;87,84447;135,59184;85,21286;21,47416;119,5888;59,86922;75,3819;26,11931;175,42595;79,36839;182,54138;24,45017;91,10853;56,42678;38,89194;92,36411;133,56;48,23463;35,18914;76,33638;29,1938;77,74474;85,9614;75,02187;109,91702;54,76724;46,11832;75,59887;96,74876;18,2683
"2014-01-08";75,42302;88,12044;135,89101;85,41408;21,45491;117,8868;60,63763;74,27596;26,04274;175,57355;79,78714;180,86713;24,2973;90,98292;56,95893;38,45863;91,43453;132,57031;47,92661;34,56094;75,94233;29,39323;76,61801;85,16402;74,14918;110,05258;54,94279;45,863;75,0014;96,43287;18,2868
"2014-01-09";74,45987;87,59808;137,15515;85,96025;21,2624;117,8868;61,41565;73,95997;26,05231;174,55025;79,43655;180,29942;24,18265;91,53368;56,8525;38,25642;91,48244;132,39566;47,66671;34,33865;75,94233;29,37424;76,78989;85,26125;74,60023;110,11069;54,86614;44,91737;75,25195;95,49477;18,2776
"2014-01-10";73,96303;87,27284;136,9332;86,72681;21,38753;115,70673;61,03145;74,44382;25,80347;175,52435;79,86504;180,18396;24,39285;91,54334;56,59126;38,64158;91,80828;132,13367;48,01324;34,83155;75,77486;29,14631;76,67531;85,07649;73,24706;110,22689;54,67329;45,15378;75,20377;96,22227;18,3054
"2014-01-13";74,35023;85,73534;135,77519;86,13273;21,35866;114,02386;60,18619;72,35043;25,58333;173,05469;78,85225;177,2011;24,36418;91,31144;55,82691;38,06384;90,8787;130,67824;51,13198;33,80709;74,06077;29,00386;76,3984;83,95821;72,50185;109,22949;54,12193;44,47292;74,67376;94,33651;18,4354
"2014-01-14";75,82965;85,86346;135,10934;86,77472;21,57041;114,32983;61,04105;73,51562;25,81304;173,76312;78,8912;178,89459;25,3292;91,52402;55,86561;38,2179;91,25245;133,32713;51,01647;34,58027;74,05092;29,44072;77,21957;85,0376;72,58029;109,06487;55,0491;44,52021;75,12668;94,88214;18,2868
"2014-01-15";77,35211;86,97717;135,698;88,5474;21,92655;113,95692;61,21394;73,34775;26,16717;175,87857;78,94963;180,64583;25,48207;91,60133;57,5588;38,28531;91,48244;134,32652;50,55444;35,52741;74,30704;29,61167;77,14319;85,45573;73,38434;110,45929;55,32354;45,64551;74,83759;94,55667;18,4076
"2014-01-16";76,92049;86,51394;135,30235;88,7403;21,92655;113,62227;61,46368;73,27863;26,03317;172,35608;79,13466;181,62727;25,35786;91,44672;57,07503;38,23716;92,05744;134,05486;50,53519;35,65305;73,67657;29,60217;76,92357;84,83339;71,3448;110,60455;54,83153;45,89137;73,97029;94,70983;18,3426
"2014-01-17";75,03581;89,65794;135,54361;88,19054;21,88805;114,0621;61,49249;73,05152;25,43977;173,44824;78,88146;182,90701;24,69859;91,85255;56,2236;37,82311;90,97453;133,2301;50,00577;35,16015;72,29742;29,52619;76,27426;84,08463;71,10947;110,59486;57,40535;45,72115;73,42101;94,92043;18,5283
"2014-01-21";76,20159;89,28341;136,71124;87,38039;21,97468;115,08521;61,21394;73,26875;25,16221;170,41772;78,35558;181,30974;24,45017;90,8573;56,28165;38,43937;91,11828;132,91962;49,89026;34,95719;72,65206;29,65915;76,56072;82,65519;71,73702;111,35017;57,34353;45,1065;73,08372;94,28864;18,4354
"2014-01-22";76,54022;89,81562;139,31674;86,45451;21,9843;115,15215;60,53197;74,36482;24,87508;170,89001;78,10238;175,36327;24,18265;91,13751;55,72048;38,42012;90,92661;132,42476;49,42822;34,72524;72,40578;29,69714;76,22592;82,22733;71,97235;112,4444;57,60562;44,75662;72,61153;93,69515;18,4731
"2014-01-23";77,18835;87,8839;136,36385;85,33574;21,71479;113,20155;59,31211;73,85135;24,71237;168,00708;78,14133;175,82513;24,01066;89,61082;54,63684;37,7846;91,34828;130,70737;49,66887;34,85088;71,64725;29,45022;75,27345;80,77843;71,77624;111,20491;56,43367;45,2578;72,23571;92,82406;18,4072
"2014-01-24";75,78525;85,69591;131,86696;83,10782;21,36828;111,19358;57,60239;71,80733;23,87969;164,94704;77,08959;172,8519;23,70492;87,5527;53,30164;37,39943;90,49536;126,35077;50,03465;35,57573;70,58332;28,57649;76,17781;79,3587;70,20736;108,26115;54,70296;45,04031;71,71533;90,7947;18,4166
"2014-01-27";76,40005;84,48366;132,55211;88,04588;21,17577;111,32745;57,86173;71,34323;23,99454;162,04443;76,87534;171,17764;23,61893;86,9053;53,30164;37,29351;90,15037;125,12821;50,56406;34,82188;70,82961;28,16812;75,49474;80,01994;70,25639;110,18816;53,45932;45,09704;71,45515;90,8617;18,4449
"2014-01-28";70,29359;85,39038;132,29155;89,18394;20,93514;111,71947;57,21818;71,96532;24,36782;163,57938;76,4858;170,16733;23,79091;87,05991;53,93054;37,42831;90,25578;125,95295;50,89134;35,05384;71,62754;28,88989;76,11047;80,8076;70,31522;110,25594;54,63126;44,78498;71,95625;91,56049;18,6142
"2014-01-29";69,4956;84,31611;125,23743;87,39969;20,83889;110,91629;58,31318;70,43478;24,20511;161,26712;74,67445;169,73433;23,58071;85,9004;53,72735;36,49429;89,2687;126,37988;50,25604;35,43076;70,70153;28,59549;74,6962;79,94215;69,87398;109,68461;53,68184;45,09704;71,40696;91,04359;18,5483
"2014-01-30";69,36098;85,37067;122,10118;89,888;21,15652;111,34657;59,11041;72,30106;24,4061;163,17595;74,91791;170,65805;23,63803;86,48015;54,18209;36,75428;89,89162;124,24525;51,50739;35,62406;72,83923;29,26977;73,9554;80,08801;71,38403;111,04998;54,61148;45,04031;72,03334;89,97147;18,6236
"2014-01-31";69,47478;83,79375;120,87564;90,57278;21,08915;106,7378;58,60133;71,69871;24,05197;161,48358;74,84;170,00374;23,44694;85,4849;53,56287;36,41726;90,24619;124,38109;50,9876;36,5712;71,76546;28,8709;73,71488;79,0378;70,87414;110,41087;53,26399;45,4091;71,96588;88,21971;18,4449
"2014-02-03";69,60384;81,6649;118,77194;89,13572;20,74263;106,26928;57,6216;69,11159;23,30543;157,25267;73,12603;166,36658;22,88322;83,85192;52,54696;35,82026;89,14411;120,21856;50,13091;35,2568;69,82478;29,06084;72,82976;78,04594;69,36409;106,67306;52,77939;43,88663;70,0193;86,19993;18,4166
"2014-02-04";70,61141;82,78846;117,76834;89,21288;20,98326;105,97287;59,17764;70,15829;23,516;159,1615;73,00918;166,30885;22,75901;83,69733;53,16618;36,08987;89,2112;122,95477;51,50739;35,13115;69,4603;29,85859;73,20497;78,13346;69,13857;105,64661;53,04395;44,27435;70,08675;86,1712;18,2944
"2014-02-05";71,13879;82,5125;117,15074;88,69206;21,15652;104,72028;59,4562;70,85938;23,46814;157,84302;73,29159;167,65596;22,68667;84,33505;53,41774;36,21505;89,68079;123,57575;51,52664;34,61893;69,54895;29,35105;73,55132;78,22098;69,44254;104,49428;53,3085;44,15141;70,22166;85,75002;18,3038
"2014-02-06";71,55344;84,45409;118,37629;90,49561;21,64742;106,39358;60,47434;74,61169;23,87969;159,15166;74,16805;168,99109;23,14002;85,75546;54,64651;36,61947;90,98412;125,06998;51,75766;34,96686;70,44541;29,533;73,98426;78,46408;69,49156;105,98553;54,14913;44,14196;70,17348;86,56944;18,3884
"2014-02-07";72,55447;85,74519;122,57403;91,49866;21,82067;107,1394;60,945;74,72031;24,1094;159,32877;74,45046;171,4872;23,35222;87,00193;54,78197;36,54244;91,92328;126,4575;52,72023;35,33412;71,60784;29,89689;74,37871;78,64884;69,97203;107,22501;54,834;44,26489;71,06969;87,32138;18,4543
"2014-02-10";73,85427;87,06586;122,70914;91,14181;21,97468;106,79518;60,945;76,09286;23,9754;158,41371;74,41151;171,38078;23,42939;87,99718;54,89808;37,13944;90,90745;125,84621;52,83574;35,56607;71,58813;30,1363;75,07141;80,07829;68,38354;108,06747;54,52989;44,35945;71,07932;86,29951;18,4825
"2014-02-11";74,82738;87,30241;125,60413;91,58546;21,85917;108,60235;61,75184;76,8137;24,3391;161,74925;74,69392;173,85754;23,60301;89,83307;55,56567;37,20685;91,36745;127,08818;53,61543;35,92366;72,87864;30,52892;75,8507;80,91457;69,24643;109,38442;54,96999;44,64314;72,08153;87,57202;18,5953
"2014-02-12";74,82179;87,73605;124,34256;92,75246;21,99393;108,07178;61,43263;76,9322;24,30082;160,87355;75,25875;174,38;23,68018;89,30162;55,65275;37,08167;90,9362;127,39584;52,94162;36,2136;73,0067;30,27036;74,55189;79,99078;68,87381;109,78353;55,52481;44,79444;72,23571;87,80339;18,5013
"2014-02-13";76,0099;87,61779;125,67206;92,69459;21,43566;108,53482;61,88726;76,92232;24,34867;161,42455;75,56065;175,92796;23,82486;89,4369;56,14619;37,21648;91,48244;127,10284;53,03788;36,34891;73,75539;30,35655;74,85014;80,59367;69,82494;110,28972;55,49509;44,73771;72,62117;88,1408;18,5107
"2014-02-14";75,94848;87,71635;126,31255;93,11896;21,71479;109,47055;62,39025;78,23563;24,6358;161,09001;75,89175;177,71783;23,88274;89,63016;56,2623;37,48609;91,78912;129,03662;53,36515;36,35857;73,95241;30,58638;76,38947;81,70222;72,09001;110,84457;55,97808;43,9812;73,03555;90,72438;18,5619
"2014-02-18";76,22771;87,73605;126,76866;93,12859;21,57041;108,72775;62,59338;78,58124;24,54966;162,00507;75,54117;177,23409;23,88274;89,06006;56,59126;36,08024;92,01911;128,72411;53,6058;36,43647;74,09032;30,52892;75,01369;82,04257;72,39399;110,71803;55,99294;43,48001;72,59226;90,68582;18,6424
"2014-02-19";75,02424;87,55865;124,59487;92,79104;21,44528;109,58631;62,1581;77,88015;24,31039;160,63739;74,45046;177,00188;23,63195;88,54794;55,40119;35,72396;91,5687;127,51303;52,98013;36,5241;73,70613;30,14587;75,17725;81,6925;72,11944;111,01006;55,45298;44,00011;72,12971;90,57014;18,68
"2014-02-20";74,15584;87,7262;125,73029;93,47581;21,46453;110,55098;63,21244;78,19613;24,25246;161,85748;75,45353;178,26929;23,86345;89,26297;55,7108;35,91655;91,76036;128,4897;53,72131;36,7578;74,45482;30,21291;74,96558;81,49801;72,0508;111,99323;55,34895;45,50366;70,84804;91,93906;18,6424
"2014-02-21";73,33212;87,46996;124,48812;94,03519;21,3009;108,69881;62,74815;79,12433;24,07868;161,85748;75,70673;176,84708;23,55478;89,06833;55,73983;35,801;92,43119;128,49947;53,93307;36,98175;75,34142;30,12672;75,01369;81,47857;72,37437;112,31445;55,32418;44,69988;70,46259;91,61128;18,7606
"2014-02-24";73,65323;88,62308;125,7594;93,86159;21,29128;110,11687;62,46764;79,7168;24,41659;163,8647;75,83333;177,48563;23,75734;88,66932;56,14619;36,10913;92,47911;129,11476;54,07746;36,69937;76,68117;30,63426;74,90786;81,13822;74,53159;113,39496;56,02515;43,71642;70,68422;92,97057;18,727
"2014-02-25";72,88675;88,61323;123,03246;92,98393;21,02177;110,90791;62,79651;79,20332;24,39728;160,85387;78,86198;177,27278;23,7477;88,66932;55,17866;36,36911;92,59412;129,82771;53,81757;36,55331;76,94715;30,5385;75,158;81,04098;73,855;112,81091;56,25302;43,77316;70,68422;92,84524;18,6236
"2014-02-26";72,22916;88,43582;122,86749;93,74585;21,1084;111,42883;63,36721;79,07496;24,42624;160,72552;79,56315;178,07579;23,92132;88,66932;54,90775;36,4654;91,89453;129,75935;54,16409;36,48516;77,25253;30,63426;74,90786;81,12849;74,58061;113,02506;56,00533;43,8299;72,06225;92,34395;18,7082
"2014-02-27";73,66998;88,98774;124,75984;93,26362;21,09877;111,60247;63,84119;79,46994;24,61934;163,27266;79,82609;179,24646;23,88274;88,91262;54,84969;36,65799;91,89453;131,20482;54,5395;36,86491;77,09443;30,86409;75,22535;81,53691;74,54139;113,51177;56,04744;44,91737;71,85024;92,39214;18,7402
"2014-02-28";73,47033;89,96346;125,10921;93,52403;20,98326;111,25519;64,44091;79,79579;24,59037;164,32901;79,88452;179,1497;23,88274;89,65227;54,97548;36,78317;91,96219;131,58571;54,85715;37,30308;77,37112;30,74917;75,67753;81,52718;75,76707;113,91088;55,96322;44,99302;71,98515;92,80667;18,7458
"2014-03-03";73,68255;88,67236;124,4299;92,88748;20,76188;110,78249;63,73478;78,46274;24,25246;162,64081;79,85531;178,26929;23,63195;89,10726;54,38528;36,70613;91,15999;129,12453;54,30848;36,78701;76,47191;30,62468;74,54227;80,88539;75,60039;113,65779;54,84861;44,73771;71,42624;92,06438;18,633
"2014-03-04";74,16841;91,27428;126,38048;93,57225;21,00252;111,24554;65,05997;80,6845;24,76416;166,57996;80,70255;180,37842;23,73805;90,83958;55,40119;36,88909;91,79788;129,58356;54,92453;37,40045;77,68732;31,30459;75,47549;81,78974;76,61035;114,46574;55,85424;45,29562;72,39953;93,04768;18,68
"2014-03-05";74,32477;90,81106;124,98304;92,94535;21,05064;110,38699;65,04063;81,64233;25,03449;169,70956;80,74151;181,05566;23,63195;90,10966;56,27198;36,9276;91,83654;130,72626;54,75127;37,10833;76,50155;31,36205;74,86938;82,04257;76,47308;114,29052;55,18795;44,8039;72,08153;90,42554;18,633
"2014-03-06";74,09999;92,17115;125,05098;94,13164;21,00252;110,79214;65,29212;82,29404;25,31447;170,40065;80,25459;181,5394;23,75734;90,40163;56,98795;37,04315;92,37778;130,95088;55,11704;37,14729;77,29206;31,08434;75,10027;82,56102;76,12988;114,63122;55,44802;44,87955;72,15862;90,38698;18,6336
"2014-03-07";74,05671;92,50625;124,74043;93,60119;20,91589;111,01402;65,04063;81,17822;25,22758;172,03949;80,39092;181,57809;23,76699;90,82011;57,47172;37,12019;92,30046;130,98019;55,31918;36,90385;78,51735;31,05561;75,40814;82,10126;75,89455;115,1666;55,8691;44,5864;72,3332;91,57272;18,6612
"2014-03-10";74,12373;92,34856;123,13921;93,31184;20,87739;111,74716;65,14703;80,94124;25,14069;171,29906;80,03059;180,33005;23,9599;90,94663;57,27821;37,21648;92,01051;130,44302;55,1748;36,82595;78,04305;31,01731;75,55245;81,95453;76,36521;114,64095;55,85424;44,47292;72,18771;92,06438;18,5859
"2014-03-11";74,84554;91,85577;121,95527;93,39864;20,80038;110,46416;63,85086;80,03278;25,00552;167,72519;79,61923;180,688;23,8538;90,98556;56,301;37,36091;95,47057;129,41753;54,56837;37,0207;77,86519;31,04603;75,95653;81,75889;76,26716;112,56754;56,27036;44,16087;72,66295;90,62798;18,6612
"2014-03-12";74,91813;91,5601;120,75193;93,37936;21,00252;111,56388;64,25712;80,35864;24,87036;167,55736;78,90423;180,16557;23,88274;91,09261;56,03976;37,33665;95,40292;129,47614;54,68388;37,26413;78,03316;30,62468;76,23553;81,61215;76,36557;112,73302;56,00285;43,83936;73,25458;90,82079;18,7214
"2014-03-13";74,08602;89,38197;118,28701;92,21236;20,71376;110,40627;63,56067;78,92684;24,46486;164,57584;77,1804;177,92099;23,69947;90,50869;55,556;36,85138;94,10781;127,75719;54,12123;36,89412;77,59838;29,80113;76,18743;80,79045;75,78496;109,89061;54,68514;43,5273;72,67265;90,27129;18,8305
"2014-03-14";73,25393;88,86947;119,47095;92,00018;20,55013;110,06864;63,61871;79,06509;24,24281;163,24304;77,74848;176,28595;23,63195;90,32378;54,95612;37,04549;94,31078;126,80007;54,03392;36,70911;77,39088;29,90647;75,9854;80,85893;74,4958;109,60831;54,68266;43,57458;72,04223;90,10741;18,8305
"2014-03-17";73,54015;89,94376;121,71266;92,27023;20,70413;111,00437;64,20876;80,36852;24,55176;164,71405;77,94437;179,76889;23,82486;91,41377;55,7108;37,14254;94,3301;129,18314;54,57717;37,04991;78,04305;30,08842;76,81278;81,71976;75,53893;111,37023;55,42821;43,79208;72,43018;90,92683;18,9057
"2014-03-18";74,19075;90,26899;120,37346;92,98393;20,81963;112,13303;64,61502;80,96098;24,76416;165,94812;78,17944;180,73639;23,94061;91,42351;56,17522;37,26871;94,04981;129,64217;54,67418;38,51048;78,69521;30,5768;76,74544;82,12082;76,75921;111,63305;56,07964;44,16087;72,51747;91,3028;18,8399
"2014-03-19";74,1712;89,42139;118,62666;92,62708;20,81963;111,12978;63,9089;79,50943;24,40694;166,03697;78,11088;178,70467;24,13353;91,08288;56,40743;37,01637;92,88036;128,16739;54,31525;38,23785;78,21103;30,36613;75,79298;81,38716;78,68803;110,98086;55,43812;43,83936;72,13922;90,35806;18,8117
"2014-03-20";73,81378;90,36755;120,07262;92,79104;21,01214;111,42883;64,40221;79,79579;24,39728;167,06372;78,44389;181,79094;24,529;91,59869;58,15867;37,31724;93,3636;129,33939;53,92721;39,26999;78,32961;30,55765;75,35042;81,41651;80,23306;110,74723;54,94274;44,64314;73,10909;91,17747;18,7647
